11100,1440.03,1818.91,1816.22,1449.95,1440.02,744.771,750.636,1820.8,1450.66,1451.32,735.931,720.031,1440.16,1080.02,741.6,1800,2172.03,1098.24,1442.07,720.817,2166.01,1084.24,1080.33,1831.49,2174.96,3600,2880,1084.61,1127.41,1809.37,1121.69,1454.82,725.014,720.062,1440.04,1440.02,1801.8,726.69,720.086,1440,1440.51,1800.02,1483.21,1095.94,1474.65,2161.49,1440.01,1440.02,2160.01,758.856,1452.4,1800.79,723.464,1818.74,1082.28,1801.03,1486.61,1111.27,1440.07,2198.69,1487.63,1487.37,2160.06,720.169,1114.97,2880,3600,2164.72,1800.05,1127.25,1082.14,2168.76,759.44,1460.8,1088.46,2170.52
11200,1440.03,1819.27,1814.07,1450.1,1440.02,745.161,750.999,1820.8,1450.84,1451.24,736.231,720.031,1440.16,1080.02,741.562,1800,2173.18,1098.48,1442,720.836,2166.06,1084.33,1080.33,1829.89,2174.2,3600,2880,1084.64,1128.03,1809.54,1124.14,1455.25,725.338,720.062,1440.04,1440.02,1801.9,726.944,720.087,1440,1440.52,1800.02,1485.46,1095.83,1475.27,2161.54,1440.01,1440.02,2160.01,760.325,1453.58,1800.8,723.575,1819.25,1082.4,1801.03,1486.99,1111.01,1440.07,2200.74,1488.34,1489.66,2160.06,720.17,1113.58,2880,3600,2164.74,1800.05,1127.83,1082.19,2167.73,760.72,1460.51,1088.77,2169.86
11300,1440.03,1819.95,1815.53,1450.5,1440.02,745.136,751.871,1819.37,1450.95,1451.13,737.083,720.031,1440.16,1080.02,742.339,1800,2172.28,1100.46,1442.41,720.861,2166.12,1084.39,1080.33,1832.25,2174.26,3600,2880,1084.66,1129.13,1809.87,1122.48,1455.37,725.307,720.063,1440.04,1440.02,1802.08,727.108,720.087,1440,1440.52,1800.02,1488.38,1099.72,1472.64,2161.54,1440.01,1440.02,2160.01,757.456,1453.24,1800.84,723.778,1818.4,1082.52,1801.04,1487.45,1110.92,1440.07,2198.91,1489.03,1490.62,2160.06,720.17,1114.23,2880,3600,2164.77,1800.05,1128.79,1082.39,2167.59,759.965,1460.42,1088.85,2169.03
11400,1440.03,1818.98,1817.83,1450.32,1440.02,747.702,752.18,1820.74,1451.01,1452.01,736.66,720.032,1440.16,1080.02,743.228,1800,2173.38,1100.2,1442.53,720.864,2166.15,1085.2,1080.33,1831.27,2175.35,3600,2880,1084.69,1129.09,1810.06,1123.29,1455.87,725.323,720.063,1440.05,1440.02,1801.9,727.245,720.088,1440,1440.53,1800.02,1487.33,1099.05,1479.67,2161.55,1440.01,1440.02,2160.01,757.192,1453.35,1800.85,723.782,1818.37,1082.81,1801.05,1487.6,1111.84,1440.07,2198.24,1491.48,1489.77,2160.06,720.171,1117.95,2880,3600,2164.8,1800.05,1131.49,1082.29,2168.7,761.87,1460,1088.84,2169.5
11500,1440.03,1819.44,1819.7,1450.33,1440.02,748.364,753.597,1821.78,1451.38,1451.47,737.668,720.032,1440.16,1080.02,743.712,1800,2172.6,1100.69,1442.83,720.868,2166.18,1084.93,1080.33,1831.7,2174.56,3600,2880,1084.72,1129.65,1810.24,1124.91,1457.34,725.331,720.064,1440.05,1440.02,1802.34,727.19,720.088,1440,1440.54,1800.02,1485.97,1099.66,1480.68,2161.49,1440.01,1440.02,2160.01,760.839,1454.02,1800.87,723.798,1819.48,1082.55,1801.05,1488.39,1112.08,1440.07,2202.73,1488.52,1494.19,2160.06,720.171,1119.42,2880,3600,2164.83,1800.05,1132.37,1082.36,2167.71,762.198,1459.8,1089.3,2170.62
11600,1440.04,1820.82,1820.16,1450.72,1440.02,748.593,754.541,1821.45,1451.71,1451.96,738.716,720.032,1440.16,1080.02,743.641,1800,2172.98,1101.19,1443.1,720.871,2166.21,1084.84,1080.33,1833.3,2175.37,3600,2880,1084.75,1130.66,1810.39,1127.1,1456.63,725.455,720.064,1440.05,1440.02,1802.03,727.521,720.089,1440,1440.55,1800.02,1490.42,1101.46,1476.47,2161.49,1440.01,1440.02,2160.01,759.943,1453.96,1800.87,723.978,1820.62,1082.81,1801.06,1488.95,1113.17,1440.07,2199.98,1493.12,1494.33,2160.06,720.172,1116.2,2880,3600,2164.87,1800.05,1132.33,1082.43,2169.96,762.984,1462.06,1089.25,2171.4
11700,1440.04,1820.78,1817.22,1451.3,1440.02,749.779,754.887,1820.17,1451.86,1452.24,739.538,720.032,1440.16,1080.02,743.687,1800,2171.07,1102.07,1443.74,720.875,2166.25,1085.16,1080.33,1833.82,2176.02,3600,2880,1084.77,1131.74,1810.45,1127.13,1457.29,725.464,720.066,1440.05,1440.02,1801.94,727.643,720.089,1440,1440.56,1800.02,1490.33,1105.33,1482.71,2161.63,1440.01,1440.02,2160.01,760.951,1454.32,1800.9,724.039,1820.96,1081.95,1801.07,1489.29,1113.65,1440.07,2197.54,1493.87,1491.68,2160.06,720.172,1120.37,2880,3600,2164.9,1800.06,1132.75,1082.64,2169.16,765.182,1462.39,1089.5,2171.74
11800,1440.04,1821.94,1817.48,1451.8,1440.02,750.856,755.867,1822.69,1451.75,1452.8,739.784,720.032,1440.17,1080.02,745.996,1800,2173.84,1102.91,1442.96,720.879,2166.28,1085.38,1080.34,1835.22,2176.19,3600,2880,1084.8,1132.38,1810.52,1129.67,1457.37,725.582,720.066,1440.05,1440.02,1802.09,727.683,720.089,1440,1440.56,1800.02,1487.08,1102.37,1480.93,2161.64,1440.01,1440.02,2160.02,759.195,1454.26,1800.91,724.2,1821.35,1082.73,1801.07,1489.95,1113.48,1440.07,2198.65,1492.36,1494,2160.06,720.173,1118.83,2880,3600,2164.93,1800.06,1134.09,1083.01,2170.8,765.307,1463.1,1089.5,2172.03
11900,1440.04,1822.45,1817.05,1451.35,1440.02,747.24,756.389,1823.7,1452.28,1452.8,739.251,720.032,1440.17,1080.02,746.271,1800,2173.81,1101.96,1442.93,720.884,2166.31,1085.53,1080.34,1835.46,2177.36,3600,2880,1084.83,1131.45,1810.69,1128.53,1458.4,725.705,720.066,1440.05,1440.02,1802.53,727.892,720.09,1440,1440.57,1800.02,1492.39,1100.94,1484.66,2161.63,1440.01,1440.02,2160.02,762.12,1455.04,1800.91,724.36,1821.98,1082.93,1801.09,1490.23,1113.79,1440.07,2201.47,1492.79,1498.48,2160.06,720.173,1118.53,2880,3600,2164.96,1800.06,1134.83,1082.89,2169.58,764.434,1464.08,1089.84,2171.68
12000,1440.04,1821.58,1817.31,1451.8,1440.02,747.653,757.399,1824.74,1452.31,1453.26,739.3,720.032,1440.17,1080.02,746.108,1800,2174.47,1102.23,1442.89,720.888,2166.35,1086.82,1080.34,1836.18,2177.84,3600,2880,1084.86,1133.44,1810.79,1125.79,1458.14,725.814,720.068,1440.05,1440.02,1802.24,728.124,720.09,1440,1440.59,1800.02,1485.37,1102.35,1480.29,2161.69,1440.01,1440.02,2160.02,760.158,1455.45,1800.93,724.38,1821.8,1083.53,1801.11,1490.64,1113.62,1440.07,2201.19,1491.87,1494.18,2160.06,720.174,1124.94,2880,3600,2164.99,1800.06,1135.45,1083.06,2170.27,765.252,1464.63,1089.95,2172.96
12100,1440.04,1821.71,1818.19,1451.78,1440.02,749.251,758.307,1823.33,1452.63,1453.8,739.998,720.036,1440.17,1080.02,746.344,1800,2175.42,1102.22,1443.81,720.908,2166.39,1086.72,1080.34,1836.99,2177.09,3600,2880,1084.88,1133.79,1810.94,1125.86,1458.12,725.958,720.068,1440.05,1440.02,1802.83,728.278,720.091,1440,1440.6,1800.02,1487.61,1100.59,1482.11,2161.7,1440.01,1440.02,2160.02,762.332,1454.99,1800.97,724.548,1823.2,1082.93,1801.12,1491.32,1114.15,1440.07,2200.19,1493.75,1495.62,2160.06,720.177,1122.65,2880,3600,2165.04,1800.06,1136.61,1083.42,2170.74,765.58,1464.44,1090.06,2172.75
12200,1440.04,1822.26,1820.4,1452.32,1440.02,751.361,758.506,1824.04,1452.91,1453.2,741.31,720.036,1440.17,1080.02,746.474,1800,2173.9,1103.01,1443.23,720.934,2166.42,1087.41,1080.34,1838.56,2178.12,3600,2880,1084.91,1134.27,1811.08,1125.37,1458.33,726.007,720.069,1440.05,1440.02,1802.83,728.467,720.091,1440,1440.6,1800.02,1491.97,1101.05,1487.03,2161.73,1440.01,1440.02,2160.02,763.735,1456.23,1801.01,724.587,1823.52,1083.25,1801.13,1491.37,1114.61,1440.07,2200.57,1500.2,1493.41,2160.06,720.177,1122.95,2880,3600,2165.1,1800.06,1138.71,1083.63,2171.04,767.452,1464.89,1090.26,2173.35
12300,1440.04,1823.39,1818.98,1452.6,1440.02,750.52,758.402,1822.99,1453.04,1453.81,739.413,720.036,1440.17,1080.02,747.975,1800,2173.95,1102.23,1444.14,720.945,2166.44,1086.41,1080.34,1838.55,2177.76,3600,2880,1084.94,1134.46,1811.2,1130.68,1459.3,726.129,720.069,1440.05,1440.02,1803.1,728.753,720.091,1440,1440.6,1800.02,1493.44,1102.86,1483.24,2161.72,1440.01,1440.02,2160.02,765.158,1456.05,1801.02,724.707,1824.12,1083.55,1801.13,1492.15,1114.76,1440.07,2203.19,1499.94,1496.47,2160.06,720.178,1122.53,2880,3600,2165.17,1800.06,1139.53,1083.46,2168.93,765.14,1465.51,1090.52,2173.33
12400,1440.04,1824.19,1822.8,1452.72,1440.02,751.504,758.599,1823.48,1453.54,1453.95,741.291,720.037,1440.17,1080.02,748.489,1800,2174.22,1103.25,1444.23,720.949,2166.46,1087.21,1080.34,1838.7,2179.66,3600,2880,1084.96,1135.09,1811.26,1125.88,1459.43,726.241,720.069,1440.05,1440.02,1803.29,728.938,720.092,1440,1440.61,1800.02,1493.64,1102.36,1483.24,2161.73,1440.01,1440.02,2160.02,763.87,1456.5,1801.02,724.789,1825.02,1083.88,1801.14,1492.83,1115.02,1440.07,2206.02,1501.19,1499.1,2160.07,720.179,1123.28,2880,3600,2165.21,1800.06,1141.55,1083.55,2168.59,767.294,1466.86,1090.59,2173.99
12500,1440.04,1823.62,1821.71,1452.53,1440.02,751.569,760.466,1825.41,1453.75,1454.38,742.52,720.037,1440.17,1080.02,748.247,1800,2177.3,1103.55,1443.34,720.955,2166.5,1086.77,1080.35,1838.53,2178.36,3600,2880,1084.99,1135.62,1811.41,1129.86,1459.63,726.492,720.069,1440.05,1440.02,1803.35,729.191,720.092,1440,1440.61,1800.02,1488.54,1101.92,1482.12,2161.74,1440.01,1440.02,2160.02,763.953,1457.15,1801.05,724.865,1825.45,1083.29,1801.15,1493.21,1115.46,1440.07,2204.65,1500.71,1494.25,2160.07,720.179,1124.58,2880,3600,2165.27,1800.06,1143.02,1083.49,2170.22,767.567,1466.63,1090.88,2173.87
12600,1440.04,1825.08,1819.91,1452.98,1440.02,751.023,760.441,1826.41,1453.78,1455.01,742.709,720.038,1440.17,1080.02,749.039,1800,2174.49,1104.66,1445.04,720.96,2166.54,1088.03,1080.35,1839.77,2180.16,3600,2880,1085.01,1135.87,1811.52,1133.32,1460.72,726.41,720.07,1440.05,1440.02,1802.8,729.398,720.093,1440,1440.61,1800.02,1492.94,1102.43,1482.18,2161.75,1440.01,1440.02,2160.02,766.899,1457.47,1801.04,724.979,1825.6,1083.61,1801.17,1493.63,1115.69,1440.07,2202.8,1498.25,1492.74,2160.07,720.18,1123.5,2880,3600,2165.29,1800.06,1142.9,1083.71,2171.36,768.675,1466.46,1091.15,2174.71
12700,1440.04,1824.16,1820.59,1453.15,1440.02,751.8,760.816,1826.1,1453.92,1454.92,743.332,720.038,1440.17,1080.02,749.264,1800,2174.26,1104.68,1445.64,720.964,2166.57,1087.53,1080.35,1838.45,2182.22,3600,2880,1085.03,1136.18,1811.6,1135.33,1460.98,726.494,720.07,1440.06,1440.02,1803.25,729.382,720.093,1440,1440.62,1800.02,1495.19,1104.72,1486.58,2161.76,1440.01,1440.02,2160.02,762.155,1457.62,1801.05,725.041,1825.71,1084.39,1801.18,1494.05,1115.94,1440.07,2205.57,1500.71,1496.09,2160.07,720.18,1123.48,2880,3600,2165.33,1800.06,1140.95,1084.03,2173.37,767.977,1467.26,1091.35,2174.07
12800,1440.04,1825.47,1826.44,1453.75,1440.02,752.386,761.552,1827.29,1454.32,1454.98,743.036,720.038,1440.17,1080.02,750.08,1800,2174.7,1105.59,1445.72,720.968,2166.6,1087.38,1080.35,1839.5,2180.32,3600,2880,1085.05,1136.57,1811.69,1133.44,1461.27,726.718,720.071,1440.06,1440.02,1803.38,729.606,720.094,1440,1440.62,1800.02,1496.12,1102.78,1486.81,2161.78,1440.01,1440.02,2160.02,763.471,1457.9,1801.06,725.192,1825.93,1084.06,1801.18,1494.56,1116.17,1440.07,2205.54,1497.05,1501.72,2160.07,720.181,1123.31,2880,3600,2165.37,1800.06,1141.42,1084.16,2171.48,768.459,1467.29,1091.84,2174.51
12900,1440.04,1826.45,1823.81,1454.27,1440.02,754.459,763.549,1826.31,1454.44,1454.98,743.214,720.038,1440.18,1080.02,751.288,1800,2177.58,1107.35,1444.85,720.973,2166.63,1088.64,1080.35,1840.27,2180.11,3600,2880,1085.07,1137.15,1811.75,1133.32,1461.52,726.932,720.071,1440.06,1440.02,1803.62,730.001,720.094,1440,1440.63,1800.02,1497.48,1105.24,1482.42,2161.77,1440.01,1440.02,2160.02,764.127,1458.29,1801.06,725.268,1826.66,1083.7,1801.19,1494.69,1116.44,1440.07,2205.17,1497.56,1499.05,2160.07,720.181,1126.1,2880,3600,2165.39,1800.06,1144.01,1084.62,2171.43,770.484,1467.54,1091.61,2175.23
13000,1440.04,1826.77,1827.3,1453.88,1440.02,755.075,762.48,1826.04,1454.68,1456.38,744.092,720.038,1440.18,1080.02,751.667,1800,2176.64,1105.69,1444.77,720.976,2166.66,1088.21,1080.35,1841.43,2182,3600,2880,1085.1,1137.75,1811.81,1132.61,1461.7,727.009,720.071,1440.06,1440.02,1803.62,730.117,720.095,1440,1440.64,1800.02,1494.72,1109.14,1487.31,2161.78,1440.01,1440.02,2160.02,763.596,1458.48,1801.07,725.435,1827.32,1084.38,1801.2,1495.16,1116.64,1440.07,2206.14,1505.66,1501.81,2160.07,720.182,1123.67,2880,3600,2165.42,1800.06,1146,1085,2172.84,771.78,1467.8,1092.01,2174.4
13100,1440.04,1828.09,1827.28,1454.47,1440.02,753.426,764.27,1827.48,1454.73,1456.53,745.365,720.039,1440.18,1080.02,752.577,1800,2176.12,1106.29,1447.3,720.98,2166.69,1089.12,1080.35,1841.29,2182.34,3600,2880,1085.12,1138.16,1811.88,1134.04,1463.04,727.235,720.071,1440.06,1440.02,1803.83,729.997,720.096,1440,1440.64,1800.02,1494.76,1109.57,1489.64,2161.79,1440.01,1440.02,2160.02,767.891,1458.64,1801.08,725.504,1827.3,1083.7,1801.2,1495.69,1116.81,1440.07,2210.32,1509.96,1505.01,2160.07,720.182,1124.88,2880,3600,2165.44,1800.06,1146.33,1084.98,2172.57,773.508,1467.84,1091.99,2174.97
13200,1440.04,1826.18,1823.84,1455.21,1440.02,753.942,764.499,1827.88,1455.17,1456.72,744.379,720.039,1440.18,1080.02,751.808,1800,2176.53,1107.13,1446,720.99,2166.72,1088.76,1080.36,1843.73,2183.9,3600,2880,1085.15,1138.32,1811.93,1135.17,1463.29,727.21,720.072,1440.06,1440.02,1804.04,730.451,720.097,1440,1440.64,1800.02,1492.23,1107.26,1489.59,2161.85,1440.01,1440.02,2160.02,768.827,1458.99,1801.1,725.548,1829.28,1084.94,1801.21,1496.01,1117,1440.07,2209.77,1506.35,1499.93,2160.07,720.183,1125.08,2880,3600,2165.47,1800.06,1146.8,1084.86,2171.52,774.032,1469.18,1092.26,2174.8
13300,1440.04,1827.44,1828.85,1454.7,1440.02,755.96,766.935,1826.77,1455.42,1456.84,745.074,720.039,1440.18,1080.02,753.287,1800,2176.62,1107.32,1446.81,720.999,2166.75,1089.41,1080.36,1845.09,2183.93,3600,2880,1085.16,1138.57,1812,1139.18,1464.41,727.317,720.072,1440.06,1440.02,1803.86,730.491,720.098,1440,1440.65,1800.02,1502.24,1106.18,1490.5,2161.86,1440.01,1440.02,2160.02,767.654,1459.57,1801.1,725.693,1827.5,1084.51,1801.21,1496.26,1117.21,1440.07,2208.73,1504.61,1503.83,2160.07,720.183,1128,2880,3600,2165.5,1800.06,1148.97,1085.36,2173.68,773.547,1468.94,1092.51,2176.51
13400,1440.04,1830.23,1823.88,1455.37,1440.02,756.766,765.938,1827.76,1455.76,1456.81,742.233,720.039,1440.18,1080.02,753.589,1800,2178.42,1108.17,1446.9,721.009,2166.78,1088.76,1080.36,1844.67,2182.95,3600,2880,1085.19,1139.03,1812.06,1140.87,1464.14,727.447,720.074,1440.06,1440.03,1804.73,730.861,720.098,1440,1440.65,1800.02,1494.93,1108.71,1491.76,2161.86,1440.01,1440.02,2160.02,769.668,1460.29,1801.12,725.781,1828.46,1084.12,1801.22,1496.65,1117.44,1440.07,2209.63,1507.32,1507.48,2160.07,720.184,1127.26,2880,3600,2165.52,1800.06,1149.92,1085.37,2173.94,774.854,1469.68,1092.76,2175.74
13500,1440.04,1829.05,1825.55,1455.37,1440.02,758.106,767.308,1829.48,1455.89,1457.17,745.103,720.039,1440.18,1080.02,754.216,1800,2180.02,1107.79,1447.83,721.023,2166.82,1089.1,1080.36,1844.53,2181.02,3600,2880,1085.21,1139.32,1812.11,1141.72,1464.68,727.425,720.074,1440.06,1440.03,1804.49,730.749,720.099,1440,1440.66,1800.02,1499.38,1111.38,1494.49,2161.87,1440.01,1440.02,2160.02,769.357,1460.59,1801.13,725.946,1829.62,1084.82,1801.22,1497.07,1117.65,1440.08,2208.61,1500.92,1506.68,2160.07,720.184,1127.19,2880,3600,2165.54,1800.06,1150,1085.75,2175,778.185,1469.73,1092.83,2176.24
13600,1440.04,1827.86,1826.38,1456.24,1440.02,758.782,767.625,1829.8,1455.64,1457.84,745.552,720.04,1440.18,1080.02,754.467,1800,2177.45,1109,1446.24,721.031,2166.86,1090.2,1080.36,1844.28,2181.97,3600,2880,1085.23,1139.67,1812.18,1141.9,1465.52,727.704,720.075,1440.06,1440.03,1804.29,731.15,720.099,1440,1440.66,1800.02,1499.56,1113.94,1489.42,2161.89,1440.01,1440.02,2160.02,771.546,1461.09,1801.15,726.138,1829.33,1084.92,1801.23,1497.33,1117.84,1440.08,2208.32,1502.93,1511.2,2160.07,720.185,1131.25,2880,3600,2165.56,1800.06,1152.23,1085.74,2174.92,775.214,1471.1,1093.15,2177.49
13700,1440.04,1829.33,1830.27,1456.37,1440.02,758.496,769.118,1830.13,1455.99,1457.45,746.135,720.043,1440.19,1080.02,754.563,1800,2181.42,1108.62,1446.75,721.044,2166.89,1089.38,1080.36,1845.7,2183.95,3600,2880,1085.25,1140.05,1812.26,1140.81,1465.21,727.97,720.075,1440.06,1440.03,1804.9,731.477,720.1,1440,1440.67,1800.02,1501.29,1106.72,1492.57,2161.9,1440.01,1440.02,2160.02,769.037,1460.31,1801.15,726.216,1829.89,1085.04,1801.24,1497.65,1118.07,1440.08,2209.65,1505.85,1508.23,2160.07,720.185,1127.05,2880,3600,2165.57,1800.06,1152.2,1085.99,2173.26,776.309,1470.88,1093.32,2177.75
13800,1440.04,1828.69,1829.63,1456.98,1440.02,756.16,770.52,1829.3,1456.56,1457.85,746.828,720.043,1440.19,1080.02,754.778,1800,2181.23,1109.69,1447.89,721.048,2166.92,1091.26,1080.36,1846.53,2184.59,3600,2880,1085.27,1140.34,1812.31,1139.44,1465.31,728.059,720.075,1440.07,1440.03,1804.41,731.297,720.1,1440,1440.67,1800.02,1502.9,1110.07,1497.7,2161.9,1440.01,1440.02,2160.02,770.548,1460.54,1801.16,726.234,1831.04,1084.48,1801.27,1497.94,1118.25,1440.08,2211.44,1506.5,1503.18,2160.07,720.185,1127.57,2880,3600,2165.59,1800.06,1153.95,1086.01,2173.61,775.779,1472.92,1093.45,2177.35
13900,1440.04,1830.05,1827.8,1457.38,1440.02,759.623,771.015,1829.3,1456.72,1457.27,748.388,720.043,1440.19,1080.02,756.222,1800,2180.54,1111.41,1447.05,721.052,2166.94,1092.95,1080.36,1847.04,2187.59,3600,2880,1085.3,1140.6,1812.35,1140.52,1466.1,728.125,720.075,1440.07,1440.03,1805.32,731.726,720.1,1440,1440.67,1800.02,1498.48,1108.01,1497.06,2161.91,1440.01,1440.02,2160.02,772.004,1461.8,1801.17,726.453,1830.89,1084.4,1801.27,1498.25,1118.43,1440.08,2209.64,1506.79,1505.42,2160.07,720.186,1129.2,2880,3600,2165.61,1800.06,1154.27,1086.34,2172.55,777.769,1471.88,1093.53,2177.77
14000,1440.04,1831.58,1828.78,1457.62,1440.02,761.147,771.735,1831.97,1456.8,1457.77,748.552,720.044,1440.19,1080.02,755.888,1800,2178.31,1110.19,1448.03,721.055,2166.98,1090.97,1080.37,1847.6,2184.57,3600,2880,1085.32,1140.88,1812.42,1141.86,1465.32,728.386,720.076,1440.07,1440.03,1804.95,732.078,720.101,1440,1440.68,1800.02,1503.97,1109.22,1489.26,2161.91,1440.01,1440.02,2160.02,768.066,1462.71,1801.17,726.492,1831.99,1084.35,1801.29,1498.52,1118.67,1440.08,2207.59,1505.75,1507.56,2160.07,720.187,1132.29,2880,3600,2165.64,1800.06,1155.42,1086.7,2174.89,781.031,1473.51,1093.9,2177.78
14100,1440.04,1831.64,1832.1,1458.22,1440.02,759.68,769.954,1832.01,1456.94,1459.16,748.936,720.044,1440.19,1080.02,756.115,1800,2181.86,1111.16,1447.82,721.06,2167,1090.47,1080.37,1848.66,2187.63,3600,2880,1085.35,1141.16,1812.46,1141.26,1466.61,728.518,720.077,1440.07,1440.03,1804.77,732.047,720.102,1440,1440.68,1800.02,1503.94,1109.82,1495.55,2161.93,1440.01,1440.02,2160.02,769.803,1462.45,1801.18,726.62,1831.3,1084.52,1801.29,1498.77,1118.85,1440.08,2211.1,1512.15,1509.08,2160.08,720.187,1132.85,2880,3600,2165.67,1800.06,1156.32,1086.98,2176.83,778.116,1472.49,1094.04,2177.58
14200,1440.04,1833.06,1828.03,1458.61,1440.02,759.696,770.954,1831.59,1457.51,1460.01,749.649,720.044,1440.19,1080.02,755.938,1800,2184.52,1110.57,1447.34,721.064,2167.02,1092.05,1080.37,1849.53,2187.24,3600,2880,1085.37,1141.41,1812.51,1141.79,1466.49,728.35,720.078,1440.07,1440.03,1805.61,732.261,720.104,1440,1440.68,1800.02,1498.97,1106.18,1502.41,2161.95,1440.01,1440.02,2160.02,772.38,1462.77,1801.19,726.752,1833.97,1085.39,1801.3,1499.03,1119.05,1440.08,2214.64,1517.18,1506.77,2160.08,720.187,1130.06,2880,3600,2165.69,1800.06,1157.26,1086.65,2176.55,779.229,1473.79,1094.43,2178.34
14300,1440.04,1833.93,1829.64,1458.85,1440.02,761.411,773.118,1832.73,1457.69,1460.7,750.123,720.045,1440.19,1080.02,756.672,1800,2182.37,1110.8,1448.82,721.068,2167.05,1093.52,1080.37,1849.88,2189.02,3600,2880,1085.39,1141.71,1812.56,1141.83,1466.72,728.375,720.078,1440.07,1440.03,1804.37,732.626,720.105,1440,1440.69,1800.02,1499.64,1113.04,1494.16,2161.93,1440.01,1440.02,2160.02,774.519,1463.22,1801.19,726.953,1833.24,1086.17,1801.3,1499.3,1119.24,1440.08,2213.68,1510.81,1506.94,2160.08,720.19,1130.61,2880,3600,2165.74,1800.06,1157.73,1086.51,2175.42,781.85,1474.89,1094.43,2178.71
14400,1440.04,1834.19,1829.79,1459.34,1440.02,762.013,774.088,1833.49,1458.23,1459.95,751.379,720.045,1440.19,1080.02,757.614,1800,2188.68,1111.97,1449.54,721.071,2167.07,1093.87,1080.37,1851.4,2187.91,3600,2880,1085.41,1141.96,1812.62,1143.56,1469.14,728.525,720.079,1440.07,1440.03,1805.2,732.964,720.106,1440,1440.69,1800.02,1502.32,1113.49,1495.31,2161.95,1440.01,1440.02,2160.02,775.124,1463.01,1801.2,727.023,1832.32,1085.11,1801.31,1499.56,1119.38,1440.08,2211.25,1508.61,1512.79,2160.08,720.19,1132.05,2880,3600,2165.77,1800.06,1158.56,1087.19,2174.46,781.715,1476.07,1094.56,2179.22
14500,1440.04,1833.42,1833.53,1459.48,1440.02,764.146,772.541,1833.21,1458.28,1459.3,750.892,720.045,1440.19,1080.02,758.04,1800,2185.87,1112.76,1449.81,721.073,2167.09,1094.01,1080.37,1850.5,2187.98,3600,2880,1085.43,1142.25,1812.68,1148.79,1470.19,728.686,720.079,1440.07,1440.03,1804.88,733.238,720.108,1440,1440.69,1800.02,1507.11,1113.45,1495.16,2162,1440.01,1440.02,2160.02,774.448,1463.63,1801.2,727.221,1834.44,1085.44,1801.31,1499.8,1119.53,1440.08,2214.7,1516.24,1511.88,2160.08,720.19,1134.4,2880,3600,2165.82,1800.06,1158.57,1087.51,2180.2,784.269,1474.99,1094.82,2180.32
14600,1440.04,1837.81,1835.94,1459.72,1440.02,762.062,774.167,1832.51,1458.55,1460.06,749.638,720.045,1440.19,1080.02,758.233,1800,2184.08,1114.55,1449.53,721.081,2167.12,1093.27,1080.37,1852.19,2191.53,3600,2880,1085.45,1142.5,1812.74,1147.58,1469.37,728.896,720.079,1440.07,1440.03,1805.68,733.399,720.109,1440,1440.69,1800.02,1506.51,1114.04,1497.87,2162,1440.01,1440.02,2160.02,773.675,1463.92,1801.21,727.309,1835.37,1086.08,1801.33,1500.06,1119.7,1440.08,2212.63,1516.96,1514.21,2160.08,720.191,1137.77,2880,3600,2165.83,1800.06,1160.21,1087.36,2176.43,782.545,1476,1095.15,2179.12
14700,1440.04,1836.29,1830.8,1459.89,1440.02,763.36,775.125,1833.14,1458.8,1461.28,751.262,720.045,1440.2,1080.02,759.144,1800,2184.77,1115.54,1451.28,721.092,2167.15,1094.8,1080.37,1850.48,2188.88,3600,2880,1085.47,1142.76,1812.81,1142.04,1470.44,729.067,720.079,1440.07,1440.03,1806.62,733.343,720.11,1440,1440.7,1800.02,1506.26,1114.77,1501.7,2162.06,1440.01,1440.02,2160.02,775.95,1464.97,1801.21,727.455,1835.56,1086.18,1801.34,1500.29,1119.89,1440.08,2213.74,1518,1514.71,2160.08,720.191,1134.76,2880,3600,2165.86,1800.06,1161.61,1087.66,2176.02,782.455,1477.11,1095.12,2178.95
14800,1440.04,1836.72,1833.29,1460.43,1440.02,767.543,777.167,1830.73,1458.7,1461.59,753.042,720.045,1440.2,1080.02,759.66,1800,2185.63,1115.43,1451.46,721.099,2167.17,1093.49,1080.38,1849.94,2189.64,3600,2880,1085.49,1143.01,1812.85,1147.58,1471.46,729.026,720.082,1440.07,1440.03,1806.63,733.588,720.11,1440,1440.7,1800.02,1506.01,1111.36,1495.4,2162.09,1440.01,1440.02,2160.02,774.357,1464.81,1801.22,727.559,1837.24,1085.48,1801.36,1500.54,1120.08,1440.08,2213.71,1512.81,1516.45,2160.08,720.192,1138.26,2880,3600,2165.9,1800.06,1162.16,1087.83,2178.88,784.38,1477.4,1095.44,2180.44
14900,1440.04,1835.74,1832.27,1460.53,1440.02,764.505,776.272,1832.63,1458.73,1462.49,754.144,720.045,1440.2,1080.02,759.518,1800,2184.18,1115.58,1449.39,721.104,2167.2,1095.21,1080.38,1852.59,2189.92,3600,2880,1085.51,1143.22,1812.89,1146.83,1471.15,729.073,720.083,1440.07,1440.03,1806.26,733.717,720.111,1440,1440.7,1800.02,1504.74,1115.57,1496.26,2162.13,1440.01,1440.02,2160.02,773.096,1465.73,1801.24,727.678,1836.53,1085.56,1801.37,1500.77,1120.27,1440.08,2213.08,1513.44,1515.95,2160.08,720.192,1138.61,2880,3600,2165.92,1800.06,1163.57,1087.89,2176.5,783.955,1478.12,1095.73,2181.31
